,TransactionID,CustomerID,ProductID,Date,Quantity,Discount,status,Category,Price,Name,Region,Signup_Date,total_amount,Month_Name,Day_Name
550,10551,CUST-074,PROD-015,2023-01-23 22:00:00,1,0.0,Approved,Office,108.21,Customer_74,Midwest,2021-05-30,108.21,January,Monday
551,10552,CUST-062,PROD-020,2023-01-23 23:00:00,5,0.0,Approved,Electronics,59.07,Customer_62,West,2021-03-07,295.35,January,Monday
552,10553,CUST-021,PROD-009,2023-01-24 00:00:00,7,0.1,Approved,Furniture,293.46,Customer_21,Midwest,2020-05-24,1848.8,January,Tuesday
553,10554,CUST-009,PROD-001,2023-01-24 01:00:00,1,0.05,Approved,Clothing,152.01,Customer_9,North,2020-03-01,144.41,January,Tuesday
554,10555,CUST-044,PROD-004,2023-01-24 02:00:00,4,0.05,Approved,Office,340.59,Customer_44,Midwest,2020-11-01,1294.24,January,Tuesday
555,10556,CUST-048,PROD-012,2023-01-24 03:00:00,5,0.0,Approved,Furniture,64.77,Customer_48,Midwest,2020-11-29,323.85,January,Tuesday
556,10557,CUST-033,PROD-003,2023-01-24 04:00:00,4,0.1,Approved,Electronics,481.21,Customer_33,Midwest,2020-08-16,1732.36,January,Tuesday
557,10558,CUST-004,PROD-010,2023-01-24 05:00:00,8,0.0,Approved,Electronics,294.57,Customer_4,Midwest,2020-01-26,2356.56,January,Tuesday
558,10559,CUST-021,PROD-015,2023-01-24 06:00:00,6,0.1,Approved,Office,108.21,Customer_21,Midwest,2020-05-24,584.33,January,Tuesday
559,10560,CUST-068,PROD-011,2023-01-24 07:00:00,8,0.1,Approved,Electronics,93.48,Customer_68,Midwest,2021-04-18,673.06,January,Tuesday
560,10561,CUST-020,PROD-020,2023-01-24 08:00:00,1,0.1,Approved,Electronics,59.07,Customer_20,West,2020-05-17,53.16,January,Tuesday
561,10562,CUST-097,PROD-006,2023-01-24 09:00:00,3,0.05,Approved,Electronics,421.8,Customer_97,East,2021-11-07,1202.13,January,Tuesday
562,10563,CUST-087,PROD-005,2023-01-24 10:00:00,7,0.2,Approved,Electronics,282.48,Customer_87,South,2021-08-29,1581.89,January,Tuesday
563,10564,CUST-015,PROD-010,2023-01-24 11:00:00,8,0.0,Approved,Electronics,294.57,Customer_15,North,2020-04-12,2356.56,January,Tuesday
564,10565,CUST-083,PROD-010,2023-01-24 12:00:00,8,0.0,Approved,Electronics,294.57,Customer_83,Midwest,2021-08-01,2356.56,January,Tuesday
565,10566,CUST-033,PROD-015,2023-01-24 13:00:00,5,0.1,Approved,Office,108.21,Customer_33,Midwest,2020-08-16,486.94,January,Tuesday
566,10567,CUST-030,PROD-007,2023-01-24 14:00:00,6,0.1,Approved,Clothing,304.97,Customer_30,North,2020-07-26,1646.84,January,Tuesday
567,10568,CUST-067,PROD-003,2023-01-24 15:00:00,2,0.1,Approved,Electronics,481.21,Customer_67,Midwest,2021-04-11,866.18,January,Tuesday
568,10569,CUST-050,PROD-011,2023-01-24 16:00:00,9,0.2,Approved,Electronics,93.48,Customer_50,West,2020-12-13,673.06,January,Tuesday
569,10570,CUST-021,PROD-005,2023-01-24 17:00:00,9,0.0,Approved,Electronics,282.48,Customer_21,Midwest,2020-05-24,2542.32,January,Tuesday
570,10571,CUST-093,PROD-001,2023-01-24 18:00:00,1,0.2,Approved,Clothing,152.01,Customer_93,West,2021-10-10,121.61,January,Tuesday
571,10572,CUST-052,PROD-019,2023-01-24 19:00:00,1,0.05,Approved,Clothing,70.37,Customer_52,South,2020-12-27,66.85,January,Tuesday
572,10573,CUST-076,PROD-008,2023-01-24 20:00:00,1,0.1,Approved,Office,348.22,Customer_76,East,2021-06-13,313.4,January,Tuesday
573,10574,CUST-086,PROD-009,2023-01-24 21:00:00,4,0.05,Approved,Furniture,293.46,Customer_86,Midwest,2021-08-22,1115.15,January,Tuesday
574,10575,CUST-100,PROD-014,2023-01-24 22:00:00,4,0.05,Approved,Electronics,300.42,Customer_100,West,2021-11-28,1141.6,January,Tuesday
575,10576,CUST-077,PROD-011,2023-01-24 23:00:00,9,0.05,Approved,Electronics,93.48,Customer_77,West,2021-06-20,799.25,January,Tuesday
576,10577,CUST-064,PROD-005,2023-01-25 00:00:00,9,0.2,Approved,Electronics,282.48,Customer_64,West,2021-03-21,2033.86,January,Wednesday
577,10578,CUST-039,PROD-007,2023-01-25 01:00:00,4,0.2,Approved,Clothing,304.97,Customer_39,North,2020-09-27,975.9,January,Wednesday
578,10579,CUST-100,PROD-015,2023-01-25 02:00:00,9,0.1,Approved,Office,108.21,Customer_100,West,2021-11-28,876.5,January,Wednesday
579,10580,CUST-065,PROD-004,2023-01-25 03:00:00,8,0.1,Approved,Office,340.59,Customer_65,South,2021-03-28,2452.25,January,Wednesday
580,10581,CUST-078,PROD-012,2023-01-25 04:00:00,6,0.0,Approved,Furniture,64.77,Customer_78,West,2021-06-27,388.62,January,Wednesday
581,10582,CUST-091,PROD-001,2023-01-25 05:00:00,3,0.0,Approved,Clothing,152.01,Customer_91,South,2021-09-26,456.03,January,Wednesday
582,10583,CUST-049,PROD-004,2023-01-25 06:00:00,7,0.2,Approved,Office,340.59,Customer_49,West,2020-12-06,1907.3,January,Wednesday
583,10584,CUST-014,PROD-007,2023-01-25 07:00:00,7,0.05,Approved,Clothing,304.97,Customer_14,Midwest,2020-04-05,2028.05,January,Wednesday
584,10585,CUST-048,PROD-008,2023-01-25 08:00:00,5,0.0,Approved,Office,348.22,Customer_48,Midwest,2020-11-29,1741.1,January,Wednesday
585,10586,CUST-025,PROD-014,2023-01-25 09:00:00,5,0.05,Approved,Electronics,300.42,Customer_25,North,2020-06-21,1427.0,January,Wednesday
586,10587,CUST-048,PROD-015,2023-01-25 10:00:00,9,0.0,Approved,Office,108.21,Customer_48,Midwest,2020-11-29,973.89,January,Wednesday
587,10588,CUST-007,PROD-014,2023-01-25 11:00:00,7,0.0,Approved,Electronics,300.42,Customer_7,West,2020-02-16,2102.94,January,Wednesday
588,10589,CUST-052,PROD-013,2023-01-25 12:00:00,4,0.2,Approved,Office,60.22,Customer_52,South,2020-12-27,192.7,January,Wednesday
589,10590,CUST-009,PROD-020,2023-01-25 13:00:00,5,0.1,Approved,Electronics,59.07,Customer_9,North,2020-03-01,265.82,January,Wednesday
590,10591,CUST-007,PROD-001,2023-01-25 14:00:00,2,0.0,Approved,Clothing,152.01,Customer_7,West,2020-02-16,304.02,January,Wednesday
591,10592,CUST-078,PROD-006,2023-01-25 15:00:00,2,0.1,Approved,Electronics,421.8,Customer_78,West,2021-06-27,759.24,January,Wednesday
592,10593,CUST-002,PROD-020,2023-01-25 16:00:00,5,0.0,Approved,Electronics,59.07,Customer_2,South,2020-01-12,295.35,January,Wednesday
593,10594,CUST-085,PROD-005,2023-01-25 17:00:00,1,0.1,Approved,Electronics,282.48,Customer_85,West,2021-08-15,254.23,January,Wednesday
594,10595,CUST-021,PROD-011,2023-01-25 18:00:00,9,0.0,Approved,Electronics,93.48,Customer_21,Midwest,2020-05-24,841.32,January,Wednesday
595,10596,CUST-095,PROD-008,2023-01-25 19:00:00,5,0.0,Approved,Office,348.22,Customer_95,South,2021-10-24,1741.1,January,Wednesday
596,10597,CUST-086,PROD-005,2023-01-25 20:00:00,9,0.1,Approved,Electronics,282.48,Customer_86,Midwest,2021-08-22,2288.09,January,Wednesday
597,10598,CUST-005,PROD-016,2023-01-25 21:00:00,7,0.2,Approved,Electronics,50.92,Customer_5,West,2020-02-02,285.15,January,Wednesday
598,10599,CUST-028,PROD-017,2023-01-25 22:00:00,1,0.05,Approved,Furniture,244.09,Customer_28,South,2020-07-12,231.89,January,Wednesday
599,10600,CUST-046,PROD-014,2023-01-25 23:00:00,8,0.1,Approved,Electronics,300.42,Customer_46,West,2020-11-15,2163.02,January,Wednesday
600,10601,CUST-044,PROD-012,2023-01-26 00:00:00,4,0.0,Approved,Furniture,64.77,Customer_44,Midwest,2020-11-01,259.08,January,Thursday
601,10602,CUST-001,PROD-011,2023-01-26 01:00:00,7,0.0,Approved,Electronics,93.48,Customer_1,South,2020-01-05,654.36,January,Thursday
602,10603,CUST-023,PROD-014,2023-01-26 02:00:00,2,0.1,Approved,Electronics,300.42,Customer_23,Midwest,2020-06-07,540.76,January,Thursday
603,10604,CUST-063,PROD-007,2023-01-23 03:00:00,5,0.1,Approved,Clothing,304.97,Customer_63,Midwest,2021-03-14,1372.37,January,Monday
604,10605,CUST-003,PROD-004,2023-01-26 04:00:00,4,0.0,Approved,Office,340.59,Customer_3,East,2020-01-19,1362.36,January,Thursday
605,10606,CUST-079,PROD-008,2023-01-26 05:00:00,3,0.2,Approved,Office,348.22,Customer_79,Midwest,2021-07-04,835.73,January,Thursday
606,10607,CUST-017,PROD-011,2023-01-26 06:00:00,2,0.05,Approved,Electronics,93.48,Customer_17,South,2020-04-26,177.61,January,Thursday
607,10608,CUST-091,PROD-011,2023-01-26 07:00:00,1,0.2,Approved,Electronics,93.48,Customer_91,South,2021-09-26,74.78,January,Thursday
608,10609,CUST-024,PROD-008,2023-01-26 08:00:00,1,0.1,Approved,Office,348.22,Customer_24,North,2020-06-14,313.4,January,Thursday
609,10610,CUST-041,PROD-011,2023-01-26 09:00:00,8,0.0,Approved,Electronics,93.48,Customer_41,West,2020-10-11,747.84,January,Thursday
610,10611,CUST-032,PROD-013,2023-01-26 10:00:00,7,0.1,Approved,Office,60.22,Customer_32,East,2020-08-09,379.39,January,Thursday
611,10612,CUST-023,PROD-016,2023-01-26 11:00:00,2,0.1,Approved,Electronics,50.92,Customer_23,Midwest,2020-06-07,91.66,January,Thursday
612,10613,CUST-100,PROD-007,2023-01-26 12:00:00,7,0.05,Approved,Clothing,304.97,Customer_100,West,2021-11-28,2028.05,January,Thursday
613,10614,CUST-058,PROD-017,2023-01-26 13:00:00,7,0.05,Approved,Furniture,244.09,Customer_58,Midwest,2021-02-07,1623.2,January,Thursday
614,10615,CUST-015,PROD-009,2023-01-26 14:00:00,2,0.2,Approved,Furniture,293.46,Customer_15,North,2020-04-12,469.54,January,Thursday
615,10616,CUST-018,PROD-013,2023-01-26 15:00:00,5,0.2,Approved,Office,60.22,Customer_18,North,2020-05-03,240.88,January,Thursday
616,10617,CUST-049,PROD-010,2023-01-26 16:00:00,9,0.1,Approved,Electronics,294.57,Customer_49,West,2020-12-06,2386.02,January,Thursday
617,10618,CUST-088,PROD-002,2023-01-26 17:00:00,4,0.0,Approved,Office,494.51,Customer_88,Midwest,2021-09-05,1978.04,January,Thursday
618,10619,CUST-099,PROD-010,2023-01-26 18:00:00,5,0.1,Approved,Electronics,294.57,Customer_99,North,2021-11-21,1325.56,January,Thursday
619,10620,CUST-026,PROD-020,2023-01-26 19:00:00,9,0.0,Approved,Electronics,59.07,Customer_26,East,2020-06-28,531.63,January,Thursday
620,10621,CUST-009,PROD-008,2023-01-26 20:00:00,7,0.1,Approved,Office,348.22,Customer_9,North,2020-03-01,2193.79,January,Thursday
621,10622,CUST-099,PROD-004,2023-01-26 21:00:00,3,0.2,Approved,Office,340.59,Customer_99,North,2021-11-21,817.42,January,Thursday
622,10623,CUST-095,PROD-020,2023-01-26 22:00:00,5,0.1,Approved,Electronics,59.07,Customer_95,South,2021-10-24,265.82,January,Thursday
623,10624,CUST-045,PROD-020,2023-01-26 23:00:00,6,0.2,Approved,Electronics,59.07,Customer_45,South,2020-11-08,283.54,January,Thursday
624,10625,CUST-004,PROD-014,2023-01-27 00:00:00,3,0.2,Approved,Electronics,300.42,Customer_4,Midwest,2020-01-26,721.01,January,Friday
625,10626,CUST-074,PROD-011,2023-01-27 01:00:00,5,0.0,Approved,Electronics,93.48,Customer_74,Midwest,2021-05-30,467.4,January,Friday
626,10627,CUST-016,PROD-020,2023-01-27 02:00:00,7,0.05,Approved,Electronics,59.07,Customer_16,North,2020-04-19,392.82,January,Friday
627,10628,CUST-089,PROD-006,2023-01-27 03:00:00,5,0.0,Approved,Electronics,421.8,Customer_89,North,2021-09-12,2109.0,January,Friday
628,10629,CUST-018,PROD-002,2023-01-27 04:00:00,3,0.1,Approved,Office,494.51,Customer_18,North,2020-05-03,1335.18,January,Friday
629,10630,CUST-020,PROD-001,2023-01-27 05:00:00,2,0.05,Approved,Clothing,152.01,Customer_20,West,2020-05-17,288.82,January,Friday
630,10631,CUST-095,PROD-020,2023-01-27 06:00:00,7,0.0,Approved,Electronics,59.07,Customer_95,South,2021-10-24,413.49,January,Friday
631,10632,CUST-079,PROD-012,2023-01-27 07:00:00,9,0.0,Approved,Furniture,64.77,Customer_79,Midwest,2021-07-04,582.93,January,Friday
632,10633,CUST-048,PROD-011,2023-01-27 08:00:00,5,0.0,Approved,Electronics,93.48,Customer_48,Midwest,2020-11-29,467.4,January,Friday
633,10634,CUST-085,PROD-009,2023-01-27 09:00:00,9,0.0,Approved,Furniture,293.46,Customer_85,West,2021-08-15,2641.14,January,Friday
634,10635,CUST-038,PROD-007,2023-01-27 10:00:00,5,0.1,Approved,Clothing,304.97,Customer_38,Midwest,2020-09-20,1372.37,January,Friday
635,10636,CUST-098,PROD-020,2023-01-27 11:00:00,5,0.05,Approved,Electronics,59.07,Customer_98,Midwest,2021-11-14,280.58,January,Friday
636,10637,CUST-035,PROD-006,2023-01-27 12:00:00,1,0.05,Approved,Electronics,421.8,Customer_35,Midwest,2020-08-30,400.71,January,Friday
637,10638,CUST-071,PROD-003,2023-01-27 13:00:00,2,0.1,Approved,Electronics,481.21,Customer_71,Midwest,2021-05-09,866.18,January,Friday
638,10639,CUST-035,PROD-013,2023-01-27 14:00:00,8,0.2,Approved,Office,60.22,Customer_35,Midwest,2020-08-30,385.41,January,Friday
639,10640,CUST-071,PROD-007,2023-01-27 15:00:00,2,0.05,Approved,Clothing,304.97,Customer_71,Midwest,2021-05-09,579.44,January,Friday
640,10641,CUST-048,PROD-004,2023-01-27 16:00:00,2,0.05,Approved,Office,340.59,Customer_48,Midwest,2020-11-29,647.12,January,Friday
641,10642,CUST-011,PROD-009,2023-01-27 17:00:00,0,0.1,Canceled,Furniture,293.46,Customer_11,South,2020-03-15,0.0,January,Friday
642,10643,CUST-079,PROD-019,2023-01-27 18:00:00,4,0.05,Approved,Clothing,70.37,Customer_79,Midwest,2021-07-04,267.41,January,Friday
643,10644,CUST-064,PROD-002,2023-01-27 19:00:00,8,0.0,Approved,Office,494.51,Customer_64,West,2021-03-21,3956.08,January,Friday
644,10645,CUST-036,PROD-010,2023-01-27 20:00:00,7,0.0,Approved,Electronics,294.57,Customer_36,East,2020-09-06,2061.99,January,Friday
645,10646,CUST-058,PROD-015,2023-01-27 21:00:00,5,0.0,Approved,Office,108.21,Customer_58,Midwest,2021-02-07,541.05,January,Friday
646,10647,CUST-091,PROD-014,2023-01-27 22:00:00,6,0.05,Approved,Electronics,300.42,Customer_91,South,2021-09-26,1712.39,January,Friday
647,10648,CUST-012,PROD-019,2023-01-27 23:00:00,8,0.2,Approved,Clothing,70.37,Customer_12,East,2020-03-22,450.37,January,Friday
648,10649,CUST-040,PROD-007,2023-01-28 00:00:00,7,0.1,Approved,Clothing,304.97,Customer_40,South,2020-10-04,1921.31,January,Saturday
649,10650,CUST-100,PROD-011,2023-01-28 01:00:00,3,0.0,Approved,Electronics,93.48,Customer_100,West,2021-11-28,280.44,January,Saturday
650,10651,CUST-048,PROD-016,2023-01-28 02:00:00,2,0.0,Approved,Electronics,50.92,Customer_48,Midwest,2020-11-29,101.84,January,Saturday
651,10652,CUST-071,PROD-002,2023-01-28 03:00:00,1,0.0,Approved,Office,494.51,Customer_71,Midwest,2021-05-09,494.51,January,Saturday
652,10653,CUST-017,PROD-017,2023-01-28 04:00:00,2,0.0,Approved,Furniture,244.09,Customer_17,South,2020-04-26,488.18,January,Saturday
653,10654,CUST-092,PROD-003,2023-01-28 05:00:00,6,0.05,Approved,Electronics,481.21,Customer_92,Midwest,2021-10-03,2742.9,January,Saturday
654,10655,CUST-018,PROD-016,2023-01-28 06:00:00,9,0.0,Approved,Electronics,50.92,Customer_18,North,2020-05-03,458.28,January,Saturday
655,10656,CUST-069,PROD-005,2023-01-28 07:00:00,7,0.2,Approved,Electronics,282.48,Customer_69,Midwest,2021-04-25,1581.89,January,Saturday
656,10657,CUST-034,PROD-017,2023-01-28 08:00:00,1,0.0,Approved,Furniture,244.09,Customer_34,North,2020-08-23,244.09,January,Saturday
657,10658,CUST-076,PROD-001,2023-01-28 09:00:00,4,0.2,Approved,Clothing,152.01,Customer_76,East,2021-06-13,486.43,January,Saturday
658,10659,CUST-071,PROD-005,2023-01-28 10:00:00,9,0.0,Approved,Electronics,282.48,Customer_71,Midwest,2021-05-09,2542.32,January,Saturday
659,10660,CUST-083,PROD-012,2023-01-28 11:00:00,2,0.05,Approved,Furniture,64.77,Customer_83,Midwest,2021-08-01,123.06,January,Saturday
660,10661,CUST-055,PROD-019,2023-01-28 12:00:00,7,0.0,Approved,Clothing,70.37,Customer_55,Midwest,2021-01-17,492.59,January,Saturday
661,10662,CUST-001,PROD-008,2023-01-28 13:00:00,8,0.0,Approved,Office,348.22,Customer_1,South,2020-01-05,2785.76,January,Saturday
662,10663,CUST-023,PROD-003,2023-01-28 14:00:00,9,0.2,Approved,Electronics,481.21,Customer_23,Midwest,2020-06-07,3464.71,January,Saturday
663,10664,CUST-099,PROD-020,2023-01-28 15:00:00,9,0.1,Approved,Electronics,59.07,Customer_99,North,2021-11-21,478.47,January,Saturday
664,10665,CUST-049,PROD-012,2023-01-28 16:00:00,4,0.1,Approved,Furniture,64.77,Customer_49,West,2020-12-06,233.17,January,Saturday
665,10666,CUST-085,PROD-013,2023-01-28 17:00:00,5,0.2,Approved,Office,60.22,Customer_85,West,2021-08-15,240.88,January,Saturday
666,10667,CUST-037,PROD-006,2023-01-28 18:00:00,2,0.0,Approved,Electronics,421.8,Customer_37,East,2020-09-13,843.6,January,Saturday
667,10668,CUST-032,PROD-016,2023-01-28 19:00:00,2,0.05,Approved,Electronics,50.92,Customer_32,East,2020-08-09,96.75,January,Saturday
668,10669,CUST-074,PROD-020,2023-01-28 20:00:00,8,0.05,Approved,Electronics,59.07,Customer_74,Midwest,2021-05-30,448.93,January,Saturday
669,10670,CUST-068,PROD-015,2023-01-28 21:00:00,2,0.05,Approved,Office,108.21,Customer_68,Midwest,2021-04-18,205.6,January,Saturday
670,10671,CUST-054,PROD-019,2023-01-28 22:00:00,5,0.1,Approved,Clothing,70.37,Customer_54,East,2021-01-10,316.67,January,Saturday
671,10672,CUST-032,PROD-007,2023-01-28 23:00:00,5,0.05,Approved,Clothing,304.97,Customer_32,East,2020-08-09,1448.61,January,Saturday
672,10673,CUST-100,PROD-012,2023-01-29 00:00:00,8,0.05,Approved,Furniture,64.77,Customer_100,West,2021-11-28,492.25,January,Sunday
673,10674,CUST-064,PROD-002,2023-01-29 01:00:00,3,0.1,Approved,Office,494.51,Customer_64,West,2021-03-21,1335.18,January,Sunday
674,10675,CUST-094,PROD-020,2023-01-29 02:00:00,5,0.2,Approved,Electronics,59.07,Customer_94,East,2021-10-17,236.28,January,Sunday
675,10676,CUST-077,PROD-013,2023-01-29 03:00:00,7,0.1,Approved,Office,60.22,Customer_77,West,2021-06-20,379.39,January,Sunday
676,10677,CUST-054,PROD-014,2023-01-29 04:00:00,2,0.05,Approved,Electronics,300.42,Customer_54,East,2021-01-10,570.8,January,Sunday
677,10678,CUST-040,PROD-014,2023-01-29 05:00:00,1,0.05,Approved,Electronics,300.42,Customer_40,South,2020-10-04,285.4,January,Sunday
678,10679,CUST-054,PROD-009,2023-01-29 06:00:00,4,0.2,Approved,Furniture,293.46,Customer_54,East,2021-01-10,939.07,January,Sunday
679,10680,CUST-042,PROD-009,2023-01-29 07:00:00,7,0.05,Approved,Furniture,293.46,Customer_42,East,2020-10-18,1951.51,January,Sunday
680,10681,CUST-008,PROD-014,2023-01-29 08:00:00,3,0.2,Approved,Electronics,300.42,Customer_8,West,2020-02-23,721.01,January,Sunday
681,10682,CUST-064,PROD-007,2023-01-29 09:00:00,1,0.0,Approved,Clothing,304.97,Customer_64,West,2021-03-21,304.97,January,Sunday
682,10683,CUST-071,PROD-003,2023-01-29 10:00:00,8,0.1,Approved,Electronics,481.21,Customer_71,Midwest,2021-05-09,3464.71,January,Sunday
683,10684,CUST-049,PROD-006,2023-01-29 11:00:00,1,0.1,Approved,Electronics,421.8,Customer_49,West,2020-12-06,379.62,January,Sunday
684,10685,CUST-052,PROD-019,2023-01-29 12:00:00,9,0.1,Approved,Clothing,70.37,Customer_52,South,2020-12-27,570.0,January,Sunday
685,10686,CUST-003,PROD-018,2023-01-29 13:00:00,1,0.05,Approved,Furniture,211.46,Customer_3,East,2020-01-19,200.89,January,Sunday
686,10687,CUST-089,PROD-016,2023-01-29 14:00:00,7,0.05,Approved,Electronics,50.92,Customer_89,North,2021-09-12,338.62,January,Sunday
687,10688,CUST-080,PROD-010,2023-01-29 15:00:00,0,0.05,Canceled,Electronics,294.57,Customer_80,West,2021-07-11,0.0,January,Sunday
688,10689,CUST-031,PROD-016,2023-01-29 16:00:00,6,0.2,Approved,Electronics,50.92,Customer_31,West,2020-08-02,244.42,January,Sunday
689,10690,CUST-059,PROD-001,2023-01-29 17:00:00,4,0.0,Approved,Clothing,152.01,Customer_59,East,2021-02-14,608.04,January,Sunday
690,10691,CUST-004,PROD-013,2023-01-29 18:00:00,2,0.2,Approved,Office,60.22,Customer_4,Midwest,2020-01-26,96.35,January,Sunday
691,10692,CUST-086,PROD-001,2023-01-29 19:00:00,7,0.05,Approved,Clothing,152.01,Customer_86,Midwest,2021-08-22,1010.87,January,Sunday
692,10693,CUST-050,PROD-003,2023-01-29 20:00:00,7,0.2,Approved,Electronics,481.21,Customer_50,West,2020-12-13,2694.78,January,Sunday
693,10694,CUST-064,PROD-018,2023-01-29 21:00:00,8,0.05,Approved,Furniture,211.46,Customer_64,West,2021-03-21,1607.1,January,Sunday
694,10695,CUST-021,PROD-018,2023-01-29 22:00:00,5,0.05,Approved,Furniture,211.46,Customer_21,Midwest,2020-05-24,1004.44,January,Sunday
695,10696,CUST-077,PROD-010,2023-01-29 23:00:00,5,0.0,Approved,Electronics,294.57,Customer_77,West,2021-06-20,1472.85,January,Sunday
696,10697,CUST-014,PROD-016,2023-01-30 00:00:00,9,0.0,Approved,Electronics,50.92,Customer_14,Midwest,2020-04-05,458.28,January,Monday
697,10698,CUST-069,PROD-003,2023-01-30 01:00:00,3,0.05,Approved,Electronics,481.21,Customer_69,Midwest,2021-04-25,1371.45,January,Monday
698,10699,CUST-094,PROD-002,2023-01-30 02:00:00,6,0.05,Approved,Office,494.51,Customer_94,East,2021-10-17,2818.71,January,Monday
699,10700,CUST-095,PROD-012,2023-01-30 03:00:00,2,0.1,Approved,Furniture,64.77,Customer_95,South,2021-10-24,116.59,January,Monday
700,10701,CUST-030,PROD-006,2023-01-30 04:00:00,9,0.1,Approved,Electronics,421.8,Customer_30,North,2020-07-26,3416.58,January,Monday
701,10702,CUST-037,PROD-004,2023-01-30 05:00:00,1,0.05,Approved,Office,340.59,Customer_37,East,2020-09-13,323.56,January,Monday
702,10703,CUST-025,PROD-007,2023-01-30 06:00:00,7,0.2,Approved,Clothing,304.97,Customer_25,North,2020-06-21,1707.83,January,Monday
703,10704,CUST-056,PROD-011,2023-01-30 07:00:00,3,0.1,Approved,Electronics,93.48,Customer_56,East,2021-01-24,252.4,January,Monday
704,10705,CUST-075,PROD-017,2023-01-30 08:00:00,8,0.1,Approved,Furniture,244.09,Customer_75,South,2021-06-06,1757.45,January,Monday
705,10706,CUST-043,PROD-002,2023-01-30 09:00:00,4,0.05,Approved,Office,494.51,Customer_43,West,2020-10-25,1879.14,January,Monday
706,10707,CUST-039,PROD-020,2023-01-30 10:00:00,1,0.2,Approved,Electronics,59.07,Customer_39,North,2020-09-27,47.26,January,Monday
707,10708,CUST-091,PROD-020,2023-01-30 11:00:00,8,0.1,Approved,Electronics,59.07,Customer_91,South,2021-09-26,425.3,January,Monday
708,10709,CUST-018,PROD-003,2023-01-30 12:00:00,1,0.05,Approved,Electronics,481.21,Customer_18,North,2020-05-03,457.15,January,Monday
709,10710,CUST-032,PROD-017,2023-01-30 13:00:00,8,0.0,Approved,Furniture,244.09,Customer_32,East,2020-08-09,1952.72,January,Monday
710,10711,CUST-028,PROD-002,2023-01-30 14:00:00,9,0.1,Approved,Office,494.51,Customer_28,South,2020-07-12,4005.53,January,Monday
711,10712,CUST-070,PROD-011,2023-01-30 15:00:00,2,0.05,Approved,Electronics,93.48,Customer_70,East,2021-05-02,177.61,January,Monday
712,10713,CUST-003,PROD-016,2023-01-30 16:00:00,7,0.1,Approved,Electronics,50.92,Customer_3,East,2020-01-19,320.8,January,Monday
713,10714,CUST-056,PROD-018,2023-01-30 17:00:00,5,0.05,Approved,Furniture,211.46,Customer_56,East,2021-01-24,1004.44,January,Monday
714,10715,CUST-027,PROD-009,2023-01-30 18:00:00,9,0.0,Approved,Furniture,293.46,Customer_27,Midwest,2020-07-05,2641.14,January,Monday
715,10716,CUST-030,PROD-010,2023-01-30 19:00:00,5,0.2,Approved,Electronics,294.57,Customer_30,North,2020-07-26,1178.28,January,Monday
716,10717,CUST-088,PROD-007,2023-01-30 20:00:00,3,0.0,Approved,Clothing,304.97,Customer_88,Midwest,2021-09-05,914.91,January,Monday
717,10718,CUST-091,PROD-017,2023-01-30 21:00:00,8,0.2,Approved,Furniture,244.09,Customer_91,South,2021-09-26,1562.18,January,Monday
718,10719,CUST-023,PROD-001,2023-01-30 22:00:00,3,0.2,Approved,Clothing,152.01,Customer_23,Midwest,2020-06-07,364.82,January,Monday
719,10720,CUST-097,PROD-006,2023-01-30 23:00:00,7,0.0,Approved,Electronics,421.8,Customer_97,East,2021-11-07,2952.6,January,Monday
720,10721,CUST-011,PROD-010,2023-01-31 00:00:00,4,0.0,Approved,Electronics,294.57,Customer_11,South,2020-03-15,1178.28,January,Tuesday
721,10722,CUST-055,PROD-006,2023-01-31 01:00:00,1,0.05,Approved,Electronics,421.8,Customer_55,Midwest,2021-01-17,400.71,January,Tuesday
722,10723,CUST-006,PROD-020,2023-01-31 02:00:00,2,0.0,Approved,Electronics,59.07,Customer_6,North,2020-02-09,118.14,January,Tuesday
723,10724,CUST-022,PROD-019,2023-01-31 03:00:00,6,0.2,Approved,Clothing,70.37,Customer_22,East,2020-05-31,337.78,January,Tuesday
724,10725,CUST-046,PROD-008,2023-01-31 04:00:00,8,0.0,Approved,Office,348.22,Customer_46,West,2020-11-15,2785.76,January,Tuesday
725,10726,CUST-071,PROD-003,2023-01-31 05:00:00,7,0.2,Approved,Electronics,481.21,Customer_71,Midwest,2021-05-09,2694.78,January,Tuesday
726,10727,CUST-019,PROD-003,2023-01-31 06:00:00,4,0.0,Returned,Electronics,481.21,Customer_19,West,2020-05-10,1924.84,January,Tuesday
727,10728,CUST-052,PROD-010,2023-01-31 07:00:00,8,0.1,Returned,Electronics,294.57,Customer_52,South,2020-12-27,2120.9,January,Tuesday
728,10729,CUST-100,PROD-012,2023-01-31 08:00:00,1,0.05,Approved,Furniture,64.77,Customer_100,West,2021-11-28,61.53,January,Tuesday
729,10730,CUST-099,PROD-015,2023-01-31 09:00:00,5,0.2,Approved,Office,108.21,Customer_99,North,2021-11-21,432.84,January,Tuesday
730,10731,CUST-083,PROD-001,2023-01-31 10:00:00,8,0.0,Approved,Clothing,152.01,Customer_83,Midwest,2021-08-01,1216.08,January,Tuesday
731,10732,CUST-029,PROD-001,2023-01-31 11:00:00,9,0.05,Approved,Clothing,152.01,Customer_29,South,2020-07-19,1299.69,January,Tuesday
732,10733,CUST-085,PROD-002,2023-01-31 12:00:00,2,0.2,Approved,Office,494.51,Customer_85,West,2021-08-15,791.22,January,Tuesday
